Left Coast 70s,https://somafm.com/seventies320.pls
Underground 80s,https://somafm.com/u80s256.pls
BAGeL Radio,https://somafm.com/bagel.pls
Indie Pop Rocks!,https://somafm.com/indiepop.pls
Folk Forward,https://somafm.com/folkfwd.pls
PopTron,https://somafm.com/poptron.pls
Lush,https://somafm.com/lush.pls
ThistleRadio,https://somafm.com/thistle.pls
